line_length_trans,word_count_trans,verb_percentage_trans,adj_percentage_trans,stopword_percentage_trans,punctuation_percentage_trans,number_percentage_trans,proper_noun_percentage_trans
1.5760586001492374,1.2709816152101407,2.087759478663449,0.0,2.8809720581775866,0.0,0.0,0.0
1.2915496650148839,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.708450536308733,1.3423796509621049,2.3513346877207573,1.7174330382144525,1.2649110640673518,2.3664319132398464,2.073644135332772,2.5005997841208805
1.610778682311281,1.2589254117941673,2.6304121142856256,2.0654650327566206,1.1832159566199232,1.1832159566199232,0.0,2.0654650327566206
1.329754545639786,1.1161231740339044,0.0,2.23606797749979,0.0,0.0,5.0,2.6591479484724942
1.3787157053417285,1.0,0.0,0.0,0.0,3.331666249791536,5.770615218501404,0.0
1.4098018484275194,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.595501439277358,1.2457309396155174,0.0,1.9096901596233076,1.224744871391589,3.0,0.0,0.0
1.5671017882207892,1.214814044039067,0.0,1.665799323178612,0.0,3.24037034920393,4.806245936279167,2.3557959950311154
1.360790000174377,1.0717734625362931,0.0,2.4022104858861564,0.0,2.4899799195977463,0.0,0.0
1.394950793962421,1.148698354997035,0.0,0.0,0.0,2.23606797749979,6.324555320336759,2.514866859365871
1.662464632826401,1.3275316748885193,2.087759478663449,0.0,2.024845673131659,2.280350850198276,3.687817782917155,0.0
1.7370729389807011,1.3741088103166372,2.4879419347290765,1.3961944237683348,2.2135943621178655,1.1832159566199232,0.0,1.3961944237683348
1.4645589422527667,1.174618943088019,0.0,0.0,0.0,1.7888543819998317,4.47213595499958,2.990697562442441
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5544838261856166,1.1962311988513155,2.320794416806389,0.0,0.0,1.378404875209022,0.0,2.6591479484724942
1.595501439277358,1.2820888539868154,2.024693852005457,0.0,2.1213203435596424,0.0,0.0,2.0215250056184093
1.2765180070092417,1.0717734625362931,0.0,0.0,3.331666249791536,3.331666249791536,0.0,0.0
1.3179806292130023,1.0717734625362931,0.0,0.0,0.0,2.8809720581775866,0.0,0.0
1.2413658170152087,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5511972929971547,1.214814044039067,0.0,1.8803015465431967,1.378404875209022,1.378404875209022,0.0,1.8803015465431967
1.3699873177397457,1.1161231740339044,0.0,2.23606797749979,2.4289915602982237,2.4289915602982237,0.0,0.0
1.6156234211948595,1.2923922207808318,1.9219973427746713,2.1508169151483236,2.0,1.140175425099138,0.0,1.632354899798094
1.3510667516017707,1.1161231740339044,0.0,2.23606797749979,0.0,0.0,0.0,2.23606797749979
1.6806879503128094,1.0717734625362931,0.0,0.0,0.0,8.910667763978186,0.0,3.1622776601683795
1.4025335376029113,1.148698354997035,0.0,0.0,0.0,0.0,0.0,2.942830956382712
1.6771680819442163,1.31101942303975,2.2306991044756197,1.5383211346269174,1.378404875209022,1.7029386365926402,0.0,0.0
1.3699873177397457,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
1.3699873177397457,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,2.8577975428007782
1.6083119076007948,1.2820888539868154,1.885203631020986,1.6088616538127065,2.3664319132398464,2.04939015319192,0.0,0.0
1.2413658170152087,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,0.0
1.5444521049463789,1.2457309396155174,0.0,1.7782794100389228,2.0,2.0,0.0,2.114742526881128
1.5789558319019596,1.2311444133449163,0.0,1.8803015465431967,1.8165902124584952,1.2649110640673518,0.0,0.0
1.4167822033014115,1.148698354997035,0.0,0.0,0.0,2.073644135332772,6.324555320336759,2.514866859365871
1.6317213032934124,1.2923922207808318,1.8370905500142276,1.5779670210741878,1.9235384061671346,1.9235384061671346,0.0,1.5779670210741878
1.6586206468025637,1.3492828476735634,2.0567101162059633,1.44001532468678,3.082207001484488,1.449137674618944,2.949576240750525,1.44001532468678
1.4234978142529127,1.1962311988513155,2.5560665504814426,0.0,2.8809720581775866,0.0,0.0,2.0215250056184093
2.0703940911590224,1.578436529997654,1.7435134012651283,1.464500276187315,1.5491933384829668,2.280350850198276,1.224744871391589,2.2405267593145264
1.7397372030304152,1.379729661461215,2.455202052384297,1.9613966483947782,1.8439088914585775,1.1832159566199232,0.0,0.0
1.6841498152752292,1.335141362540313,2.810504757710476,0.0,2.345207879911715,0.0,0.0,0.0
1.4025335376029113,1.1161231740339044,0.0,0.0,0.0,2.1908902300206643,0.0,2.990697562442441
1.3787157053417285,1.174618943088019,0.0,0.0,0.0,4.08656334834051,6.123724356957945,0.0
1.4025335376029113,1.0,0.0,0.0,0.0,3.082207001484488,0.0,2.4022104858861564
1.5107694922198307,1.2457309396155174,2.087759478663449,1.7368421418769384,2.2135943621178655,2.2135943621178655,0.0,1.7368421418769384
1.4480892742853726,1.148698354997035,0.0,0.0,0.0,1.8973665961010275,0.0,2.7831576837137404
1.4480892742853726,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.8577975428007782
1.829844580072987,1.3954548940149718,1.7099759466766968,1.4953487812212205,0.9486832980505138,2.3874672772626644,1.5811388300841898,1.9679896712654303
1.6824260060797678,1.3275316748885193,2.46621207433047,1.4953487812212205,2.1447610589527217,1.6733200530681511,0.0,1.7782794100389228
1.6156234211948595,1.3020054543174677,2.7144176165949063,0.0,3.0495901363953815,1.140175425099138,0.0,0.0
1.5264770502686476,1.1962311988513155,0.0,0.0,1.4832396974191326,3.646916505762094,0.0,2.2858128075249846
1.4167822033014115,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.8577975428007782
1.6875556710616693,1.2923922207808318,0.0,0.0,0.9486832980505138,1.3416407864998738,3.646916505762094,2.8577975428007782
1.748813480469077,1.3558821066938467,0.0,2.0215250056184093,0.8366600265340756,1.61245154965971,0.0,1.8803015465431967
1.4422495703074083,1.174618943088019,0.0,0.0,0.0,0.0,4.47213595499958,2.990697562442441
1.360790000174377,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.4796681446837605,1.174618943088019,0.0,0.0,1.7029386365926402,1.7029386365926402,0.0,2.990697562442441
1.4234978142529127,1.1161231740339044,0.0,2.8577975428007782,0.0,0.0,0.0,0.0
1.4098018484275194,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.8577975428007782
1.7513388779782317,1.3741088103166372,1.9486951603746576,1.6493314105258192,1.9748417658131499,1.378404875209022,0.0,1.386916870676514
1.3407492401952805,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4645589422527667,1.174618943088019,0.0,0.0,0.0,1.7888543819998317,3.7815340802378077,2.7489005429307594
1.7129945017319592,1.3275316748885193,0.0,1.6973426460728507,0.0,2.8106938645110393,2.04939015319192,2.5411717211525033
1.2765180070092417,1.0717734625362931,0.0,0.0,0.0,0.0,8.167006795638168,0.0
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8739609641375585,1.4787576366283137,2.3513346877207573,1.825285251622753,2.3021728866442674,1.3416407864998738,1.9235384061671346,1.386916870676514
1.4167822033014115,1.174618943088019,0.0,0.0,0.0,3.605551275463989,4.711687595755898,1.825285251622753
1.6875556710616693,1.3195079107728942,2.7144176165949063,1.4953487812212205,1.3416407864998738,1.8973665961010275,0.0,1.7782794100389228
1.4234978142529127,1.174618943088019,0.0,0.0,2.8809720581775866,0.0,0.0,2.0215250056184093
1.5544838261856166,1.2311444133449163,2.320794416806389,0.0,1.378404875209022,0.0,0.0,2.4746160019198826
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6858596237846464,1.3020054543174677,0.0,1.5585222360615276,1.3416407864998738,1.6431676725154984,0.0,2.5335198073732292
1.5148200064111028,1.1962311988513155,0.0,0.0,0.0,2.1908902300206643,3.331666249791536,2.730666723150758
1.4844415983612418,1.2311444133449163,0.0,0.0,0.0,2.3874672772626644,4.711687595755898,2.730666723150758
1.394950793962421,1.0717734625362931,0.0,0.0,0.0,2.23606797749979,0.0,2.8577975428007782
1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3787157053417285,1.0717734625362931,0.0,0.0,0.0,2.3664319132398464,0.0,2.6591479484724942
1.5264770502686476,1.1962311988513155,0.0,0.0,0.0,3.331666249791536,0.0,2.597184780029334
1.2413658170152087,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
1.5066301902946675,1.2311444133449163,0.0,0.0,0.0,2.23606797749979,4.266145801540309,2.597184780029334
1.3510667516017707,1.1161231740339044,0.0,0.0,0.0,2.588435821108957,0.0,2.23606797749979
1.6486864043382532,1.335141362540313,1.7099759466766968,0.0,2.0976176963403033,1.8165902124584952,2.23606797749979,2.4322992790977875
1.6226794404526244,1.2820888539868154,0.0,1.632354899798094,1.61245154965971,1.61245154965971,3.7815340802378077,0.0
1.7575278688808202,1.368273083326153,2.591292368939624,0.0,2.3664319132398464,1.378404875209022,0.0,2.042383588585367
1.329754545639786,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,2.8577975428007782
1.4697344922755988,1.214814044039067,0.0,0.0,2.4899799195977463,0.0,0.0,1.9446166923683976
1.9600617962999045,1.510911994691163,1.9219973427746713,1.7124764698304722,1.61245154965971,1.7320508075688772,1.7029386365926402,2.394963916195815
1.6156234211948595,1.3195079107728942,2.5560665504814426,1.5383211346269174,3.0495901363953815,1.140175425099138,0.0,1.5383211346269174
1.7114905479932345,1.368273083326153,2.7144176165949063,1.681792830507429,2.1908902300206643,1.2649110640673518,0.0,1.8612097182041991
1.4098018484275194,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
1.65667160341297,1.31101942303975,1.8370905500142276,2.082281603850872,1.7888543819998317,1.7888543819998317,2.4899799195977463,0.0
1.3870232258442192,1.1161231740339044,0.0,0.0,0.0,2.3021728866442674,0.0,2.942830956382712
1.4480892742853726,1.148698354997035,0.0,2.0215250056184093,0.0,2.6645825188948455,5.770615218501404,0.0
1.3510667516017707,1.1161231740339044,0.0,0.0,0.0,2.588435821108957,5.0,2.6591479484724942
