line_length,word_count,verb_percentage,adj_percentage,stopword_percentage,punctuation_percentage,number_percentage,proper_noun_percentage,Award,Bullet,Certification,Contact,Date,Degree,Heading,Interest,Location,Name,Organization,Skill,Summary,Title,Training,Unknown,Volunteer
29,5,0.0,0.0,6.9,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,2,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,6,0.0,33.300000000000004,3.4000000000000004,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,4,0.0,25.0,0.0,0.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,5,0.0,0.0,3.4000000000000004,0.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,7,0.0,0.0,0.0,4.9,12.5,62.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,4,0.0,0.0,0.0,4.3,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,2,0.0,0.0,0.0,6.2,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,15,6.2,6.2,5.6000000000000005,1.0999999999999999,0.0,12.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,15,4.3,4.3,5.4,6.5,4.3,17.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20,18.2,0.0,10.8,2.4,4.5,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,14,20.0,13.3,4.5,1.0999999999999999,0.0,13.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,0.0,0.0,3.1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,0.0,0.0,0.0,4.3,28.599999999999998,42.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,3,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,16,17.599999999999998,0.0,4.5,1.0999999999999999,0.0,17.599999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,17,5.6000000000000005,16.7,8.0,1.0999999999999999,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,13,6.2,6.2,3.6999999999999997,3.6999999999999997,0.0,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,10,7.7,0.0,3.4000000000000004,5.2,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,7,0.0,0.0,0.0,3.4000000000000004,25.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,3,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,17,0.0,21.099999999999998,5.800000000000001,2.3,0.0,5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,14,25.0,6.2,3.5999999999999996,2.4,0.0,12.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,15,0.0,5.6000000000000005,3.4000000000000004,3.4000000000000004,0.0,11.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7,14.299999999999999,0.0,5.8999999999999995,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6,0.0,0.0,0.0,3.5999999999999996,28.599999999999998,57.099999999999994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,15,11.1,0.0,3.3000000000000003,3.3000000000000003,0.0,16.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,16,0.0,10.5,4.5,3.4000000000000004,0.0,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,11,0.0,7.7,1.4000000000000001,2.8000000000000003,0.0,7.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8,0.0,0.0,0.0,5.7,22.2,55.60000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,15,5.3,21.099999999999998,4.3,4.3,0.0,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,17,5.6000000000000005,22.2,4.8,1.2,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,16,0.0,11.1,4.3999999999999995,2.1999999999999997,0.0,5.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,16,11.799999999999999,5.8999999999999995,4.5,1.0999999999999999,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,7,0.0,0.0,4.9,7.3,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,0.0,0.0,0.0,3.3000000000000003,25.0,62.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,5,0.0,0.0,0.0,5.3,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83,15,5.8999999999999995,5.8999999999999995,4.8,3.5999999999999996,5.8999999999999995,17.599999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,16,5.6000000000000005,16.7,5.6000000000000005,2.1999999999999997,0.0,5.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,17,10.5,0.0,7.3999999999999995,2.5,0.0,31.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,15,5.8999999999999995,5.8999999999999995,5.7,2.3,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,17,10.0,10.0,5.6000000000000005,3.4000000000000004,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,8,0.0,0.0,2.1999999999999997,4.3,20.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79,12,8.3,0.0,3.8,1.3,8.3,58.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,4,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,6,14.299999999999999,0.0,3.5999999999999996,0.0,0.0,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,4,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,9,0.0,0.0,0.0,4.1000000000000005,18.2,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,11,14.299999999999999,7.1,1.0999999999999999,3.4000000000000004,7.1,35.699999999999996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,4,0.0,0.0,0.0,3.5999999999999996,0.0,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,5,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,5,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,8,0.0,0.0,1.7000000000000002,0.0,0.0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,5,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,7,0.0,0.0,2.0,0.0,0.0,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,11,0.0,18.2,5.800000000000001,0.0,0.0,36.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,3,0.0,33.300000000000004,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1,0.0,0.0,0.0,16.7,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,2,0.0,0.0,0.0,5.6000000000000005,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75,13,14.299999999999999,14.299999999999999,6.7,2.7,7.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,14,20.0,0.0,9.3,1.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75,16,16.7,5.6000000000000005,9.3,1.3,0.0,5.6000000000000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,3,0.0,0.0,0.0,4.5,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,44,2.0,0.0,0.0,10.0,12.2,67.30000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,11,27.3,9.1,5.3,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,12,23.1,7.7,6.9,1.4000000000000001,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,0.0,25.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,49,0.0,1.9,0.0,9.1,11.1,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,10,27.3,9.1,2.9000000000000004,1.4000000000000001,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,10,0.0,9.1,4.2,4.2,0.0,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0.0,0.0,0.0,8.3,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,46,2.0,0.0,0.0,7.5,7.8,76.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,2,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,47,2.0,0.0,0.0,5.800000000000001,0.0,78.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,7,0.0,0.0,0.0,10.5,20.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,46,2.0,0.0,0.0,7.5,15.7,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,0.0,0.0,0.0,16.7,100.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32,28,0.0,0.0,0.0,9.4,25.8,67.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,1,0.0,0.0,0.0,10.5,0.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,1,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,7,0.0,0.0,2.3,9.1,10.0,40.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76,12,0.0,0.0,1.3,5.3,6.7,66.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,11,0.0,0.0,1.6,8.200000000000001,20.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,13,5.8999999999999995,5.8999999999999995,1.0999999999999999,6.7,23.5,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,4,0.0,0.0,0.0,4.3,20.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85,14,0.0,6.7,5.8999999999999995,1.2,0.0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,2,0.0,0.0,0.0,76.9,0.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,4,0.0,0.0,0.0,0.0,25.0,75.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,5,0.0,0.0,0.0,0.0,20.0,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5,0.0,0.0,0.0,0.0,20.0,80.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,0.0,0.0,0.0,0.0,33.300000000000004,66.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0.0,0.0,0.0,8.3,0.0,66.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,1,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,7,0.0,0.0,0.0,11.5,0.0,53.800000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,2,0.0,0.0,0.0,14.299999999999999,0.0,66.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,2,0.0,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,3,33.300000000000004,0.0,5.8999999999999995,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,3,0.0,66.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,2,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,2,0.0,0.0,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,2,50.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,1,0.0,100.0,0.0,6.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72,11,0.0,0.0,0.0,4.2,6.7,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163,25,11.1,0.0,4.3,1.2,0.0,22.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,7,0.0,10.0,0.0,9.1,0.0,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,15,0.0,11.799999999999999,4.2,3.1,0.0,11.799999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,11,6.7,0.0,0.0,6.1,6.7,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
521,85,16.7,15.6,4.6,1.0,0.0,1.0999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,1,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,9,0.0,16.7,0.0,6.6000000000000005,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710,112,13.0,11.4,4.8,1.7999999999999998,1.6,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,17,0.0,0.0,0.0,0.0,0.0,89.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,4,0.0,8.3,0.0,21.4,8.3,8.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,0.0,0.0,0.0,91.60000000000001,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65,12,7.1,0.0,3.1,3.1,7.1,64.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,6,0.0,0.0,4.9,0.0,0.0,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,14,0.0,5.8999999999999995,1.7999999999999998,2.7,0.0,41.199999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,9,0.0,20.0,2.0,2.0,0.0,60.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,3,0.0,25.0,0.0,0.0,25.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
105,13,0.0,5.3,0.0,5.7,0.0,57.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6,0.0,0.0,0.0,6.4,0.0,55.60000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,25.0,0.0,0.0,0.0,25.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,6,12.5,0.0,0.0,1.9,0.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2,0.0,0.0,0.0,79.4,0.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,4,0.0,0.0,0.0,4.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,7,9.1,9.1,0.0,2.3,18.2,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107,15,10.5,10.5,2.8000000000000003,4.7,0.0,21.099999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,15,12.5,0.0,3.8,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0.0,50.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,17,15.0,5.0,4.6,2.8000000000000003,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,10,0.0,0.0,4.2,4.2,0.0,58.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,18,15.8,10.5,4.6,0.8999999999999999,0.0,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,5,20.0,20.0,2.8000000000000003,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,15,5.8999999999999995,23.5,3.8,2.8000000000000003,0.0,11.799999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,12,0.0,0.0,1.0,4.0,0.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,16,9.1,4.5,0.8999999999999999,5.1,0.0,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,10,0.0,7.7,1.3,5.1,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,0.0,0.0,0.0,5.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,8,16.7,16.7,0.0,0.0,16.7,33.300000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,16,5.0,20.0,1.7999999999999998,3.5000000000000004,0.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7,0.0,0.0,4.7,4.7,0.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,17,25.0,0.0,2.7,2.7,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,16,5.3,15.8,1.7999999999999998,2.8000000000000003,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,16,23.5,0.0,3.9,1.0,0.0,5.8999999999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,13,0.0,4.8,0.8999999999999999,8.5,0.0,28.599999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,6,0.0,0.0,1.9,3.8,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,16,10.5,5.3,3.8,2.8000000000000003,0.0,26.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,10,0.0,0.0,4.6,4.6,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,16,11.799999999999999,0.0,4.0,1.0,0.0,29.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,8,0.0,12.5,1.7999999999999998,0.0,0.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,11,6.7,0.0,0.0,0.0,13.3,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,16,20.0,5.0,1.7999999999999998,3.5999999999999996,0.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,15,11.1,0.0,2.8000000000000003,2.8000000000000003,0.0,5.6000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5,0.0,0.0,2.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,20,15.0,5.0,4.6,0.0,0.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,18,4.3,4.3,3.6999999999999997,5.5,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5,0.0,0.0,2.6,2.6,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,17,0.0,0.0,0.0,0.0,0.0,89.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,4,0.0,8.3,0.0,21.4,8.3,8.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,6,0.0,0.0,0.0,2.1,0.0,85.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,6,0.0,11.1,0.0,3.4000000000000004,22.2,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107,22,7.7,3.8,4.7,3.6999999999999997,11.5,26.900000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,17,17.599999999999998,17.599999999999998,6.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,19,19.0,14.299999999999999,3.6999999999999997,2.8000000000000003,9.5,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,20,8.7,4.3,9.5,2.1,8.7,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7,0.0,11.1,0.0,2.8000000000000003,11.1,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,19,15.8,21.099999999999998,5.5,0.8999999999999999,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,10,18.2,18.2,1.4000000000000001,1.4000000000000001,0.0,18.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,5,0.0,0.0,0.0,3.3000000000000003,0.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,5,0.0,0.0,0.0,3.5999999999999996,14.299999999999999,57.099999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,16,6.2,0.0,5.2,0.0,0.0,37.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,16,5.8999999999999995,11.799999999999999,3.8,0.8999999999999999,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,33.300000000000004,0.0,8.3,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6,0.0,0.0,0.0,3.5999999999999996,0.0,71.39999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,6,11.1,0.0,0.0,6.2,22.2,44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,16,11.799999999999999,5.8999999999999995,5.8999999999999995,2.4,11.799999999999999,17.599999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,19,14.299999999999999,14.299999999999999,4.6,2.8000000000000003,0.0,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,18,22.2,0.0,5.5,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0.0,0.0,0.0,5.6000000000000005,0.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,6,0.0,0.0,0.0,8.7,25.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,0.0,0.0,0.0,4.8,20.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,0.0,25.0,0.0,22.2,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0.0,0.0,0.0,9.5,0.0,33.300000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
