line_length,word_count,verb_percentage,adj_percentage,stopword_percentage,punctuation_percentage,number_percentage,proper_noun_percentage,line_length_trans,verb_percentage_trans,stopword_percentage_trans,punctuation_percentage_trans,word_count_trans,adj_percentage_trans,number_percentage_trans,proper_noun_percentage_trans
9,2,0.0,0.0,0.0,0.0,66.7,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,4.055477018001903,0.0
89,1,0.0,0.0,0.0,100.0,0.0,0.0,1.5665310257218434,0.0,0.0,10.0,1.5848931924611136,0.0,0.0,0.0
12,2,0.0,0.0,0.0,0.0,0.0,100.0,1.2820888539868154,0.0,0.0,0.0,0.0,0.0,0.0,10.0
58,11,8.3,8.3,5.2,1.7000000000000002,0.0,8.3,1.50086904106665,2.8809720581775866,2.280350850198276,1.3038404810405297,1.0544958918547662,2.024693852005457,0.0,2.8809720581775866
62,12,7.1,0.0,4.8,4.8,14.3,0.0,1.510911994691163,2.6645825188948455,2.1908902300206643,2.1908902300206643,1.1698336881100935,0.0,2.4272360429169444,0.0
107,22,7.7,3.8,4.7,3.7,11.5,26.9,1.5956527233198223,2.7748873851023217,2.16794833886788,1.9235384061671346,1.1397777439653138,1.5604907507078847,2.2571787177370006,5.186520991955976
12,2,0.0,0.0,0.0,0.0,0.0,50.0,1.2820888539868154,0.0,0.0,0.0,0.0,0.0,0.0,7.0710678118654755
96,12,7.1,28.6,3.1,3.1,0.0,0.0,1.578436529997654,2.6645825188948455,1.760681686165901,1.760681686165901,1.1197889288345146,3.058125783534594,0.0,0.0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,20,3.8,0.0,2.8000000000000003,4.6,3.8,57.7,1.5971377527475774,1.9493588689617927,1.6733200530681511,2.1447610589527217,1.1648655007461621,0.0,1.5604907507078847,7.5960516059331775
35,7,0.0,0.0,5.7,2.9000000000000004,0.0,12.5,1.426943588457651,0.0,2.3874672772626644,1.7029386365926402,1.1123457499326046,0.0,0.0,3.5355339059327378
20,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3492828476735634,0.0,0.0,0.0,0.0,0.0,0.0,10.0
60,11,9.1,0.0,8.3,0.0,0.0,0.0,1.5059658546149226,3.0166206257996713,2.8809720581775866,0.0,0.0,0.0,0.0,0.0
10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2589254117941673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,19,13.0,8.7,1.6,5.6000000000000005,4.3,39.1,1.6193553801377651,3.605551275463989,1.2649110640673518,2.3664319132398464,1.1880064613519559,2.0567101162059633,1.6261333316791686,6.252999280345393
73,10,18.2,18.2,1.4,1.4,0.0,18.2,1.5357915933617867,4.266145801540309,1.1832159566199232,1.1832159566199232,1.0342196941293802,2.6304121142856256,0.0,4.266145801540309
13,3,0.0,25.0,0.0,0.0,25.0,50.0,1.2923922207808318,0.0,0.0,0.0,0.0,2.924017738212866,2.924017738212866,7.0710678118654755
18,1,0.0,0.0,0.0,11.1,33.300000000000004,0.0,1.335141362540313,0.0,0.0,3.331666249791536,1.2721323532877689,0.0,3.2172248249150837,0.0
22,3,0.0,0.0,0.0,0.0,0.0,100.0,1.362204366553743,0.0,0.0,0.0,0.0,0.0,0.0,10.0
67,9,0.0,13.3,1.5,9.0,0.0,0.0,1.5226759218487862,0.0,1.224744871391589,3.0,1.2457309396155174,2.369284502156768,0.0,0.0
57,7,0.0,7.7,0.0,10.5,23.1,30.8,1.4982610367903493,0.0,0.0,3.24037034920393,1.2650827381797884,1.9746808222123668,2.8479825673300656,5.549774770204643
16,2,0.0,33.300000000000004,0.0,6.2,0.0,0.0,1.3195079107728942,0.0,0.0,2.4899799195977463,1.2001600575667746,3.2172248249150837,0.0,0.0
20,4,0.0,0.0,0.0,5.0,40.0,40.0,1.3492828476735634,0.0,0.0,2.23606797749979,1.174618943088019,0.0,3.4199518933533937,6.324555320336759
97,17,9.1,0.0,4.1000000000000005,5.2,13.6,0.0,1.580073077972056,3.0166206257996713,2.024845673131659,2.280350850198276,1.179234928546054,0.0,2.386966383854674,0.0
144,24,15.4,3.8,4.9,1.4,0.0,3.8,1.6437518295172258,3.924283374069717,2.2135943621178655,1.1832159566199232,1.0342196941293802,1.5604907507078847,0.0,1.9493588689617927
31,5,0.0,0.0,0.0,3.2,20.0,80.0,1.4097307383555406,0.0,0.0,1.7888543819998317,1.1233497625229583,0.0,2.7144176165949063,8.94427190999916
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,6,12.5,0.0,0.0,1.9,0.0,50.0,1.487399348620308,3.5355339059327378,0.0,1.378404875209022,1.0662900584785258,0.0,0.0,7.0710678118654755
67,12,8.3,0.0,4.5,0.0,0.0,16.7,1.5226759218487862,2.8809720581775866,2.1213203435596424,0.0,0.0,0.0,0.0,4.08656334834051
9,2,0.0,0.0,11.1,11.1,0.0,0.0,1.2457309396155174,0.0,3.331666249791536,3.331666249791536,1.2721323532877689,0.0,0.0,0.0
12,2,0.0,0.0,0.0,8.3,0.0,0.0,1.2820888539868154,0.0,0.0,2.8809720581775866,1.235685097983129,0.0,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0,50.0,1.214814044039067,0.0,0.0,0.0,0.0,0.0,0.0,7.0710678118654755
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,7,0.0,12.5,1.9,1.9,0.0,12.5,1.4845688180219065,0.0,1.378404875209022,1.378404875209022,1.0662900584785258,2.320794416806389,0.0,3.5355339059327378
17,3,0.0,25.0,5.9,5.9,0.0,0.0,1.3275316748885193,0.0,2.4289915602982237,2.4289915602982237,1.1942223675281953,2.924017738212866,0.0,0.0
75,13,7.1,21.4,4.0,1.3,0.0,7.1,1.5399482490588157,2.6645825188948455,2.0,1.140175425099138,1.026583631304232,2.776331098545561,0.0,2.6645825188948455
15,3,0.0,25.0,0.0,0.0,0.0,25.0,1.31101942303975,0.0,0.0,0.0,0.0,2.924017738212866,0.0,5.0
107,2,0.0,0.0,0.0,79.4,0.0,100.0,1.5956527233198223,0.0,0.0,8.910667763978186,1.5487526063379584,0.0,0.0,10.0
21,4,0.0,0.0,0.0,0.0,0.0,75.0,1.3558821066938467,0.0,0.0,0.0,0.0,0.0,0.0,8.660254037844387
105,15,11.1,5.6000000000000005,1.9,2.9000000000000004,0.0,0.0,1.592644807116683,3.331666249791536,1.378404875209022,1.7029386365926402,1.1123457499326046,1.7758080034852015,0.0,0.0
17,2,0.0,0.0,0.0,0.0,0.0,50.0,1.3275316748885193,0.0,0.0,0.0,0.0,0.0,0.0,7.0710678118654755
17,3,0.0,0.0,0.0,0.0,0.0,66.7,1.3275316748885193,0.0,0.0,0.0,0.0,0.0,0.0,8.167006795638168
72,12,6.7,6.7,5.6000000000000005,4.2,0.0,0.0,1.5336746868385573,2.588435821108957,2.3664319132398464,2.04939015319192,1.1543165676600577,1.885203631020986,0.0,0.0
7,2,0.0,0.0,0.0,0.0,0.0,0.0,1.214814044039067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,9,0.0,10.0,4.0,4.0,0.0,20.0,1.4787576366283137,0.0,2.0,2.0,1.148698354997035,2.154434690031884,0.0,4.47213595499958
61,8,0.0,12.5,3.3000000000000003,1.6,0.0,0.0,1.5084571694663824,0.0,1.8165902124584952,1.2649110640673518,1.0481223894689577,2.320794416806389,0.0,0.0
23,4,0.0,0.0,0.0,4.3,40.0,40.0,1.368273083326153,0.0,0.0,2.073644135332772,1.1570359301034678,0.0,3.4199518933533937,6.324555320336759
82,13,6.2,6.2,3.7,3.7,0.0,6.2,1.5537508714732025,2.4899799195977463,1.9235384061671346,1.9235384061671346,1.1397777439653138,1.8370905500142276,0.0,2.4899799195977463
95,20,8.7,4.3,9.5,2.1,8.7,4.3,1.5767845668359715,2.949576240750525,3.082207001484488,1.449137674618944,1.0770154403043632,1.6261333316791686,2.0567101162059633,2.073644135332772
24,6,16.7,0.0,8.3,0.0,0.0,16.7,1.3741088103166372,4.08656334834051,2.8809720581775866,0.0,0.0,0.0,0.0,4.08656334834051
699,96,5.3,4.6,2.4,5.2,1.5,25.2,1.9250752814529815,2.3021728866442674,1.5491933384829668,2.280350850198276,1.179234928546054,1.6631034988407656,1.1447142425533319,5.019960159204453
146,25,14.8,14.8,3.4000000000000004,1.4,0.0,0.0,1.6460206737514929,3.847076812334269,1.8439088914585775,1.1832159566199232,1.0342196941293802,2.455202052384297,0.0,0.0
109,18,22.2,0.0,5.5,0.0,0.0,0.0,1.5986104580964025,4.711687595755898,2.345207879911715,0.0,0.0,0.0,0.0,0.0
21,3,0.0,0.0,0.0,4.8,0.0,80.0,1.3558821066938467,0.0,0.0,2.1908902300206643,1.1698336881100935,0.0,0.0,8.94427190999916
18,5,0.0,0.0,0.0,16.7,37.5,0.0,1.335141362540313,0.0,0.0,4.08656334834051,1.3251701574928543,0.0,3.3471647504108475,0.0
21,1,0.0,0.0,0.0,9.5,0.0,33.300000000000004,1.3558821066938467,0.0,0.0,3.082207001484488,1.252484501515308,0.0,0.0,5.770615218501404
41,9,9.1,9.1,4.9,4.9,0.0,9.1,1.4497008237135636,3.0166206257996713,2.2135943621178655,2.2135943621178655,1.1722482903028724,2.087759478663449,0.0,3.0166206257996713
28,4,0.0,0.0,0.0,3.6,0.0,60.0,1.3954548940149718,0.0,0.0,1.8973665961010275,1.1366591441393648,0.0,0.0,7.745966692414834
28,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,1.3954548940149718,0.0,0.0,0.0,0.0,3.2172248249150837,0.0,8.167006795638168
230,28,5.0,5.0,0.8999999999999999,5.7,2.5,15.0,1.722553754873252,2.23606797749979,0.9486832980505138,2.3874672772626644,1.19011104450985,1.7099759466766968,1.3572088082974532,3.872983346207417
108,17,15.0,5.0,4.6,2.8000000000000003,0.0,10.0,1.5971377527475774,3.872983346207417,2.1447610589527217,1.6733200530681511,1.108449222600272,1.7099759466766968,0.0,3.1622776601683795
75,14,20.0,0.0,9.3,1.3,0.0,0.0,1.5399482490588157,4.47213595499958,3.0495901363953815,1.140175425099138,1.026583631304232,0.0,0.0,0.0
45,6,0.0,0.0,2.2,13.3,0.0,27.3,1.4632591596632238,0.0,1.4832396974191326,3.646916505762094,1.2953441380589512,0.0,0.0,5.224940191045253
23,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,1.368273083326153,0.0,0.0,0.0,0.0,3.2172248249150837,0.0,8.167006795638168
111,13,0.0,0.0,0.8999999999999999,1.7999999999999998,13.3,66.7,1.6015197467194875,0.0,0.9486832980505138,1.3416407864998738,1.0605404816140187,0.0,2.369284502156768,8.167006795638168
153,21,0.0,16.7,0.7000000000000001,2.6,0.0,12.5,1.6537472807282365,0.0,0.8366600265340756,1.61245154965971,1.100265093106018,2.5560665504814426,0.0,3.5355339059327378
27,5,0.0,0.0,0.0,0.0,20.0,80.0,1.3903891703159095,0.0,0.0,0.0,0.0,0.0,2.7144176165949063,8.94427190999916
16,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3195079107728942,0.0,0.0,0.0,0.0,0.0,0.0,10.0
34,5,0.0,0.0,2.9000000000000004,2.9000000000000004,0.0,80.0,1.4228132198218728,0.0,1.7029386365926402,1.7029386365926402,1.1123457499326046,0.0,0.0,8.94427190999916
24,3,0.0,66.7,0.0,0.0,0.0,0.0,1.3741088103166372,0.0,0.0,0.0,0.0,4.055477018001903,0.0,0.0
22,3,0.0,33.300000000000004,0.0,0.0,0.0,66.7,1.362204366553743,0.0,0.0,0.0,0.0,3.2172248249150837,0.0,8.167006795638168
155,24,7.399999999999999,7.399999999999999,3.9,1.9,0.0,3.7,1.6558964299258778,2.7202941017470885,1.9748417658131499,1.378404875209022,1.0662900584785258,1.9486951603746576,0.0,1.9235384061671346
14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3020054543174677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,5,0.0,0.0,0.0,3.2,14.3,57.1,1.4097307383555406,0.0,0.0,1.7888543819998317,1.1233497625229583,0.0,2.4272360429169444,7.556454194925025
127,17,0.0,8.3,0.0,7.9,4.2,41.7,1.623231164304889,0.0,0.0,2.8106938645110393,1.2295967571864037,2.024693852005457,1.6134286460245437,6.457553716385176
9,2,0.0,0.0,0.0,0.0,66.7,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,4.055477018001903,0.0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,50,13.0,11.1,5.3,1.7999999999999998,3.7,3.7,1.7598857955046396,3.605551275463989,2.3021728866442674,1.3416407864998738,1.0605404816140187,2.2306991044756197,1.5466803737720354,1.9235384061671346
23,5,0.0,0.0,0.0,13.0,22.2,11.1,1.368273083326153,0.0,0.0,3.605551275463989,1.2923922207808318,0.0,2.810504757710476,3.331666249791536
111,16,20.0,5.0,1.7999999999999998,3.6,0.0,10.0,1.6015197467194875,4.47213595499958,1.3416407864998738,1.8973665961010275,1.1366591441393648,1.7099759466766968,0.0,3.1622776601683795
24,5,0.0,0.0,8.3,0.0,0.0,16.7,1.3741088103166372,0.0,2.8809720581775866,0.0,0.0,0.0,0.0,4.08656334834051
53,8,12.5,0.0,1.9,0.0,0.0,37.5,1.487399348620308,3.5355339059327378,1.378404875209022,0.0,0.0,0.0,0.0,6.123724356957945
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,14,0.0,5.9,1.7999999999999998,2.7,0.0,41.2,1.600071053311242,0.0,1.3416407864998738,1.6431676725154984,1.1044253752367947,1.8069688693211896,0.0,6.418722614352485
42,6,0.0,0.0,0.0,4.8,11.1,55.60000000000001,1.4531984602822678,0.0,0.0,2.1908902300206643,1.1698336881100935,0.0,2.2306991044756197,7.4565407529229
35,8,0.0,0.0,0.0,5.7,22.2,55.60000000000001,1.426943588457651,0.0,0.0,2.3874672772626644,1.19011104450985,0.0,2.810504757710476,7.4565407529229
20,2,0.0,0.0,0.0,5.0,0.0,66.7,1.3492828476735634,0.0,0.0,2.23606797749979,1.174618943088019,0.0,0.0,8.167006795638168
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2457309396155174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2,0.0,0.0,0.0,5.6000000000000005,0.0,50.0,1.335141362540313,0.0,0.0,2.3664319132398464,1.1880064613519559,0.0,0.0,7.0710678118654755
45,6,0.0,0.0,0.0,11.1,0.0,45.5,1.4632591596632238,0.0,0.0,3.331666249791536,1.2721323532877689,0.0,0.0,6.745368781616021
7,2,0.0,0.0,0.0,0.0,0.0,50.0,1.214814044039067,0.0,0.0,0.0,0.0,0.0,0.0,7.0710678118654755
40,8,0.0,0.0,0.0,5.0,18.2,45.5,1.4461255495919247,0.0,0.0,2.23606797749979,1.174618943088019,0.0,2.6304121142856256,6.745368781616021
15,3,0.0,0.0,0.0,6.7,0.0,25.0,1.31101942303975,0.0,0.0,2.588435821108957,1.2095044770593142,0.0,0.0,5.0
90,18,5.0,0.0,4.4,3.3000000000000003,5.0,35.0,1.5682823361402,2.23606797749979,2.0976176963403033,1.8165902124584952,1.126811819999242,0.0,1.7099759466766968,5.916079783099616
78,12,0.0,7.1,2.6,2.6,14.3,0.0,1.5459998956507686,0.0,1.61245154965971,1.61245154965971,1.100265093106018,1.9219973427746713,2.4272360429169444,0.0
160,23,17.4,0.0,5.6000000000000005,1.9,0.0,17.4,1.6611620399354272,4.171330722922842,2.3664319132398464,1.378404875209022,1.0662900584785258,0.0,0.0,4.171330722922842
13,3,0.0,0.0,0.0,0.0,0.0,66.7,1.2923922207808318,0.0,0.0,0.0,0.0,0.0,0.0,8.167006795638168
32,7,0.0,0.0,6.2,0.0,0.0,14.3,1.4142135623730951,0.0,2.4899799195977463,0.0,0.0,0.0,0.0,3.7815340802378077
427,62,7.1,8.6,2.6,3.0,2.9000000000000004,32.9,1.8324949542991802,2.6645825188948455,1.61245154965971,1.7320508075688772,1.1161231740339044,2.0487996145182663,1.4260431471424087,5.735852159879995
75,16,16.7,5.6000000000000005,9.3,1.3,0.0,5.6000000000000005,1.5399482490588157,4.08656334834051,3.0495901363953815,1.140175425099138,1.026583631304232,1.7758080034852015,0.0,2.3664319132398464
126,23,20.0,8.0,4.8,1.6,0.0,12.0,1.6219484779914277,4.47213595499958,2.1908902300206643,1.2649110640673518,1.0481223894689577,2.0,0.0,3.4641016151377544
22,2,0.0,0.0,0.0,0.0,0.0,100.0,1.362204366553743,0.0,0.0,0.0,0.0,0.0,0.0,10.0
94,15,6.2,18.8,3.2,3.2,6.2,0.0,1.5751168787068055,2.4899799195977463,1.7888543819998317,1.7888543819998317,1.1233497625229583,2.6590057904691733,1.8370905500142276,0.0
19,3,0.0,0.0,0.0,5.3,0.0,75.0,1.3423796509621049,0.0,0.0,2.3021728866442674,1.1814832989196156,0.0,0.0,8.660254037844387
28,4,0.0,16.7,0.0,7.1,33.300000000000004,0.0,1.3954548940149718,0.0,0.0,2.6645825188948455,1.216538436123333,2.5560665504814426,3.2172248249150837,0.0
15,3,0.0,0.0,0.0,6.7,25.0,50.0,1.31101942303975,0.0,0.0,2.588435821108957,1.2095044770593142,0.0,2.924017738212866,7.0710678118654755
